year,FSCSKEY,SQ_FEET
2017,TX0014,6837
2017,MI0242,11214
2017,IL0219,34300
2017,PA0036,8506
2017,NH0106,1270
2017,IN0075,27400
2017,WI0081,1590
2017,CT0020,2300
2017,AZ0178,-1
2017,VT0182,800
2017,SD0051,1300
2017,WI0102,3890
2017,FL0255,30500
2017,PA0041,26160
2017,TN0132,131632
2017,MN0071,2976
2017,IN0010,17496
2017,ND0050,5000
2017,VT0202,800
2017,IN0229,12000
2017,NE0205,7900
2017,IN0109,61999
2017,AL0001,20000
2017,IL0523,3670
2017,IL0461,43440
2017,PA0062,12560
2017,CA0065,59520
2017,MI0071,3672
2017,MO0120,2940
2017,CA0083,72800
2017,TX0675,4000
2017,MA0279,9000
2017,OK0105,13500
2017,MI0064,6000
2017,WI0361,3066
2017,NM0129,1776
2017,IN0126,40041
2017,ME0159,12000
2017,IL0090,2400
2017,TX0303,9486
2017,MA0140,14930
2017,IL0540,4068
2017,KY0020,11973
2017,MN0082,2200
2017,NJ0128,12000
2017,PA0084,2139
2017,MA0010,62000
2017,CO0073,51000
2017,OH0237,102500
2017,NJ0274,-1
2017,MI0436,2500
2017,IL0158,72000
2017,RI0023,11500
2017,CT0073,169946
2017,IN0162,2430
2017,IN0066,25920
2017,ID0074,1050
2017,CT0059,33797
2017,NY0598,12080
2017,IA0156,1261
2017,PA0161,774
2017,NY0344,20500
2017,WV0098,2400
2017,MA0173,24300
2017,ME0123,11400
2017,WI0074,6000
2017,MT0012,3000
2017,VA0021,22000
2017,FL0047,105223
2017,NJ0096,2280
2017,AR0066,88000
2017,CA0129,69292
2017,KS0192,3062
2017,OH0092,16200
2017,CT0054,2500
2017,KS0019,1125
2017,FL0256,2340
2017,SD0081,1220
2017,KS0269,5000
2017,UT0013,2700
2017,IL0233,6641
2017,VT0170,1450
2017,TX0183,17510
2017,MA0095,40997
2017,TN0135,552513
2017,NY0094,1650
2017,IA0135,5000
2017,KY0062,6565
2017,KS0134,278486
2017,NY0219,880
2017,TX0180,16500
2017,MO0166,5200
2017,MS0014,50008
2017,IA0498,14478
2017,VT0104,1716
2017,IL0063,1530
2017,RI0053,82247
2017,ME0121,964
2017,TX0732,2400
2017,WI0218,55117
2017,NJ0223,6324
2017,MI0332,2600
2017,CT0053,9550
2017,NJ0295,10000
2017,IL0384,24600
2017,NJ0112,5934
2017,IL0093,29100
2017,IN0247,10600
2017,MI0038,12000
2017,MO0087,2800
2017,WI0408,23418
2017,PA0009,1703
2017,IA0008,9127
2017,AK0016,5652
2017,TN0018,3000
2017,ID0101,2530
2017,IN0110,2286
2017,OH0061,17871
2017,VT0077,1200
2017,AL0065,8346
2017,OH0177,46638
2017,IL0130,43394
2017,NJ0077,6000
2017,NH0134,1073
2017,SD0002,3400
2017,NV0014,4506
2017,MA0186,5400
2017,MA0160,12300
2017,IA0114,6000
2017,IA0345,3150
2017,IA0576,6400
2017,TX0350,10800
2017,ID0061,36904
2017,ME0092,4080
2017,CT0070,34000
2017,NJ0059,35000
2017,KS0190,2000
2017,MI0192,4932
2017,LA0058,282724
2017,MS0019,4320
2017,MA0188,39000
2017,NM0109,1100
2017,MO0027,3300
2017,OR0043,12250
2017,TX0460,9180
2017,TX0562,2200
2017,MI0153,6007
2017,IL0236,8800
2017,MO0151,5200
2017,WA0035,12795
2017,IA0027,190524
2017,MA0124,1625
2017,WI0145,10900
2017,WI0199,642943
2017,SD0075,1920
2017,AZ0117,30000
2017,IL0339,4408
2017,NH0057,3742
2017,TN0053,65000
2017,KY0116,9188
2017,PA0170,12384
2017,CT0126,10900
2017,NY0027,46860
2017,GA0014,28000
2017,NY0469,2808
2017,IL0062,2206
2017,IA0319,635
2017,FL0260,-1
2017,NM0136,2000
2017,MN0055,14500
2017,NY0474,1664
2017,MI0416,20200
2017,AZ0038,100000
2017,NY0182,1600
2017,ID0010,8000
2017,KS0086,8420
2017,NY0124,1200
2017,ME0222,2500
2017,KY0037,12713
2017,NJ0142,2534
2017,AK0077,15000
2017,AZ0167,14121
2017,WI0049,1795
2017,TX0218,9779
2017,NJ0249,13596
2017,NH0131,1600
2017,NH0193,5500
2017,NJ0039,17495
2017,IA0006,3440
2017,NY0302,5544
2017,IL0272,1500
2017,TX0138,6000
2017,NY0624,3600
2017,NJ0176,12770
2017,IA0575,39100
2017,NY0142,5000
2017,VT0099,420
2017,KS0147,5400
2017,MI0294,31600
2017,CA0053,55400
2017,GA0062,20597
2017,FL8001,206621
2017,IA0356,31650
2017,NY0346,38000
2017,NJ0152,21000
2017,TX0439,9300
2017,KS0071,2865
2017,OK0015,2761
2017,IN0049,20482
2017,PA0409,7520
2017,MA0134,670
2017,PA0028,5856
2017,NY0367,27000
2017,NY0333,23787
2017,NY0413,960
2017,FL0133,1200
2017,IL0244,3700
2017,AZ0179,4000
2017,NY0726,18924
2017,IA0087,2640
2017,CT0058,2200
2017,NJ0228,11000
2017,MA0348,2611
2017,CT0101,1500
2017,NY0734,17600
2017,CA0195,12000
2017,CT0100,10196
2017,TX0465,1260
2017,KS0007,2060
2017,IL0571,7166
2017,NE0140,1892
2017,NY0220,15562
2017,IA0263,2100
2017,ME0039,13900
2017,OR0115,0
2017,IN0060,3800
2017,TX0131,20000
2017,OH0115,100992
2017,CA0032,6250
2017,NY0138,4500
2017,FL0022,11000
2017,NJ0008,7740
2017,NY0680,44572
2017,MT0025,2000
2017,TN0080,19888
2017,DE0009,26000
2017,PA0067,5340
2017,IN0197,197160
2017,SC0026,2970
2017,AR0041,39037
2017,KS0164,3212
2017,CA0068,73554
2017,WI0229,24000
2017,NH0174,6996
2017,OK0026,1700
2017,NH0212,-3
2017,OH0131,42979
2017,NJ0125,11376
2017,IA0038,2968
2017,RI0010,59686
2017,OH0202,13000
2017,TX0260,8000
2017,WA0057,60371
2017,NJ0185,12351
2017,PA0092,5000
2017,TX0225,6112
2017,AL8011,7000
2017,NM0034,5228
2017,MT0051,58400
2017,NJ0034,13459
2017,NJ0189,8860
2017,IL0350,12035
2017,CO0056,3000
2017,TX0255,8281
2017,MA0212,26000
2017,NY0320,5080
2017,PA0193,16200
2017,OR0107,17574
2017,SD0130,920
2017,MO0055,15830
2017,OH0183,45855
2017,KS0040,4968
2017,MA0300,2290
2017,VT0069,675
2017,FL0007,51130
2017,IL0095,1804
2017,NJ0239,3750
2017,WI0089,4800
2017,MO0140,7500
2017,IN0208,8000
2017,AR0040,41708
2017,WI0132,14000
2017,TX0521,15581
2017,MA0027,2465
2017,WI0312,65145
2017,MN0156,6185
2017,NY0485,39000
2017,RI0050,50000
2017,LA0062,5671
2017,IL0270,2400
2017,FL0011,380750
2017,OK0023,4500
2017,TX0196,16000
2017,NJ0081,2400
2017,IL0380,18000
2017,NE0160,3000
2017,UT0065,48000
2017,KS0062,680
2017,NY0422,5840
2017,IA0232,2135
2017,WI0062,14124
2017,VT0197,2400
2017,NY0167,6208
2017,MI0062,3248
2017,CT0114,56723
2017,CT0018,69327
2017,SC0021,232302
2017,KY0099,8376
2017,NE0063,8440
2017,MA0353,3600
2017,IA0383,3926
2017,OH0042,20782
2017,KY0034,39290
2017,VT0054,14748
2017,WV0044,2000
2017,MA0229,9476
2017,CO0090,12200
2017,TX0294,4577
2017,DE0013,6000
2017,SD0058,1728
2017,TN0081,5291
2017,WI0320,10000
2017,NY0629,4000
2017,MO0232,1285
2017,ID0125,2543
2017,NJ9010,-1
2017,WV0072,3000
2017,AZ0034,176430
2017,PA0407,9016
2017,IL0292,29500
2017,NJ0261,30000
2017,ND0092,10350
2017,OK0067,20455
2017,OK0055,3764
2017,KY0035,9970
2017,IL0419,6320
2017,IA0116,1500
2017,PA0457,5880
2017,NH0207,900
2017,IA0160,35700
2017,MI0252,15414
2017,MA0105,16960
2017,NY0283,6927
2017,NJ0102,0
2017,KS0250,2000
2017,KS0126,1872
2017,NY0653,18057
2017,MO0059,10275
2017,VT0033,4283
2017,AL0016,2000
2017,NY0638,3850
2017,IN0167,13000
2017,MI0142,5524
2017,MI0237,34000
2017,IL0052,2016
2017,OR0064,1525
2017,ID0056,5055
2017,NY0610,3743
2017,NY0364,27000
2017,KY0040,7500
2017,TN8052,1580
2017,TX0322,17000
2017,MA0283,6087
2017,NJ0087,72000
2017,NH0034,4880
2017,IA0346,10580
2017,OR0032,3100
2017,MI0232,17060
2017,NM0121,1225
2017,CA0211,35000
2017,SD0026,22890
2017,IA0287,4800
2017,MT0007,6960
2017,NY0576,3684
2017,IA0370,7100
2017,ME0224,11143
2017,TN8012,768
2017,OR0025,1403
2017,PA0421,15345
2017,TX0450,5226
2017,OK0082,4300
2017,MI0168,15000
2017,TX0530,3500
2017,NH0153,4000
2017,NY0785,2000
2017,TX0406,18734
2017,PA0433,6475
2017,NC0006,79691
2017,IA0256,2800
2017,TX0739,3000
2017,IA0074,2382
2017,ME0058,13042
2017,KY0092,30000
2017,PA0350,4069
2017,AL0031,3176
2017,NC0106,24879
2017,OH0016,29366
2017,IL0165,7200
2017,IL0186,1579
2017,TX0686,17430
2017,IN0233,19000
2017,PA0498,3648
2017,OH0225,49644
2017,MI0251,16800
2017,CO0009,20100
2017,MI0212,5926
2017,NH0074,8900
2017,WV0066,6480
2017,PA0060,7342
2017,UT0070,11200
2017,CO0021,18500
2017,CA0165,64636
2017,IN0143,11065
2017,TX0179,90936
2017,MA0032,17321
2017,IA0301,620
2017,TX0714,7735
2017,IL0579,2301
2017,PA0097,5411
2017,AZ0127,15756
2017,IN0225,6400
2017,ND0083,1190
2017,KY0087,18010
2017,IL0070,4000
2017,NY0399,5235
2017,WI0142,65000
2017,IA0534,-1
2017,IL0604,2200
2017,NE0054,3000
2017,MN0014,6630
2017,PA0198,6438
2017,NY0052,7701
2017,KS0308,2607
2017,NY0213,2570
2017,WI0326,7200
2017,MI0380,5065
2017,OK0102,9886
2017,NH0199,7000
2017,NJ0138,0
2017,NJ0293,6460
2017,MA0107,23528
2017,OH0097,1579
2017,IL0413,9980
2017,NY0082,5100
2017,OH0015,37700
2017,NY0334,45000
2017,NY0445,2380
2017,IL0044,11484
2017,PA0307,5400
2017,TX0039,5310
2017,IA0225,60795
2017,MA0100,70000
2017,WI0280,7260
2017,KS0120,11186
2017,IN0048,8837
2017,PA0032,5660
2017,MI0277,49000
2017,WI0308,3990
2017,NY0633,4032
2017,MA0056,33510
2017,CT0120,3000
2017,OH0142,47400
2017,MN0038,70972
2017,NY0660,16500
2017,IA0176,2400
2017,MA0012,11200
2017,NM0052,5400
2017,MA0115,17417
2017,IA0174,5000
2017,TX0441,9200
2017,TX0252,1742
2017,NY0459,1566
2017,AZ0116,7520
2017,MA0252,1639
2017,MI0354,2500
2017,NY0692,33671
2017,OH0138,7872
2017,NC0012,60942
2017,NY0591,5500
2017,TX0080,1760
2017,AL0184,11432
2017,WI0333,4845
2017,CO9018,4800
2017,WI0362,7221
2017,MA0326,22456
2017,IL0214,2600
2017,NY0041,9216
2017,GU0001,71000
2017,ID0036,3700
2017,KY0065,10031
2017,MO0090,13500
2017,VT0165,2858
2017,NM0036,11000
2017,IA0577,1925
2017,WI0125,1500
2017,NJ0023,5000
2017,IL0417,1488
2017,NE0229,12704
2017,NM0125,4000
2017,CT0032,13542
2017,WI0069,16500
2017,MN0049,38680
2017,KY0107,10500
2017,ME0292,607
2017,WI0006,8040
2017,UT0044,3230
2017,KS0219,9829
2017,NJ0226,9960
2017,ME0145,890
2017,NY0520,30422
2017,SC0023,18435
2017,MO0037,43000
2017,WI0399,3800
2017,UT0007,2729
2017,ND0107,1222
2017,AZ0111,9000
2017,CT0169,17905
2017,KS0053,39380
2017,NJ0038,30000
2017,ND0065,2400
2017,MI0123,87715
2017,PA0386,1346
2017,MA0101,20000
2017,LA0009,21411
2017,PA0289,8960
2017,AZ0084,2500
2017,CA0016,50000
2017,NJ0047,11825
2017,KS0104,5690
2017,PA0189,2501
2017,NH0094,1940
2017,TX0022,26380
2017,MI0050,7380
2017,VA0001,109879
2017,NJ0258,22800
2017,AK0068,5014
2017,WA0015,2025
2017,TX0007,10327
2017,MI0317,8540
2017,CT0095,2450
2017,ND0105,3200
2017,NE0106,3700
2017,MA0211,42000
2017,IA0040,17400
2017,MO0205,4800
2017,PA9014,1764
2017,FL8002,1782
2017,KY0804,7200
2017,IL0565,2967
2017,SC0011,30016
2017,PA0096,6309
2017,IL0573,22000
2017,TX0485,5106
2017,VT0056,4100
2017,NE0179,1775
2017,UT0010,13000
2017,PA0251,58000
2017,VA0056,24898
2017,IN0239,23198
2017,IN0235,8418
2017,IA0070,4728
2017,OH0162,4500
2017,TX0369,20413
2017,TX0146,77800
2017,OH0106,34111
2017,KS0316,36000
2017,IL0227,3530
2017,TX0262,92776
2017,IN0020,232820
2017,IA0273,9500
2017,NY0130,11000
2017,LA0054,243166
2017,NY0723,3500
2017,ND0088,2000
2017,OR0088,8000
2017,IL0038,22762
2017,AZ0025,3685
2017,KY0054,41000
2017,MA0002,32109
2017,CT0158,16062
2017,MA0017,14500
2017,VA0044,174539
2017,NY0656,26700
2017,MA0046,92435
2017,NH0091,3000
2017,MA9024,29000
2017,PA0311,6153
2017,NY0555,2500
2017,KS0156,13020
2017,CT0089,52000
2017,IL0466,1776
2017,IA0044,18000
2017,IA0279,1212
2017,NM0053,2000
2017,MT0011,36267
2017,AR0031,13500
2017,OR9010,9350
2017,CT0175,32877
2017,VA0073,11900
2017,MI0256,1800
2017,NY0761,130290
2017,OH0066,15989
2017,ME0149,3000
2017,FL0099,236378
2017,ME0115,6861
2017,NJ0029,3515
2017,WV0053,257238
2017,NE0108,31554
2017,AL0128,7722
2017,VT0145,7800
2017,IL0366,9851
2017,NY0321,8000
2017,AL0198,10000
2017,ME0282,1448
2017,NY0394,6400
2017,CA0102,34975
2017,MI0029,3150
2017,KS0344,2560
2017,IL0490,5392
2017,KS0038,6528
2017,WV0050,9646
2017,WI0353,3600
2017,IA0326,47000
2017,NY0075,1600
2017,MI0110,2000
2017,NY0691,8967
2017,NJ0172,6000
2017,WI0088,6814
2017,IA0230,7000
2017,SD0049,28128
2017,MN0077,1578
2017,NY0098,5360
2017,NJ0188,19500
2017,GA0034,26897
2017,MA0174,18756
2017,IL0508,4998
2017,IL0463,43000
2017,NH0208,4129
2017,CA0144,26554
2017,IA0233,3750
2017,AL0208,1350
2017,TX0120,22500
2017,SD0065,4025
2017,IA0060,3480
2017,NY0659,12261
2017,CA0037,40173
2017,ND0102,1500
2017,TX0011,18356
2017,MD0024,52487
2017,NY0229,4800
2017,MI9019,6400
2017,NJ0213,15746
2017,AL0026,17604
2017,MN0115,739
2017,TX0729,2500
2017,TX0434,14204
2017,SD0046,2577
2017,IN0183,5200
2017,TX0581,2473
2017,AR0061,4999
2017,MI0234,10832
2017,MI0331,15000
2017,WI0188,13000
2017,OK0012,9752
2017,IA0216,2850
2017,NY0258,16000
2017,NJ0180,5100
2017,MA0117,3458
2017,WI0136,4400
2017,CA0022,88000
2017,OH0094,11040
2017,OR0123,3600
2017,MI0075,18217
2017,AL0043,2410
2017,WI0223,8500
2017,WI0115,996
2017,NC0075,9366
2017,OH0098,20203
2017,MA0068,2500
2017,VT0004,9520
2017,NH0151,6300
2017,NY0014,6970
2017,WI0176,211040
2017,OH0052,625681
2017,SD0162,1908
2017,AR0042,17951
2017,CA0089,12790
2017,NH0092,12500
2017,OH0192,14125
2017,NC0061,66148
2017,ND0063,1480
2017,MS0005,20800
2017,WY0023,9153
2017,IL0396,5100
2017,AL0231,960
2017,TX0126,8306
2017,ME0236,2000
2017,TN8018,960
2017,ND0011,9033
2017,MA0133,21000
2017,WV0051,7300
2017,IA0166,7680
2017,RI0029,26000
2017,IA0452,4440
2017,IL0588,9525
2017,UT0051,14785
2017,TX0216,82940
2017,KS0076,9801
2017,IL0563,27500
2017,IL0295,37248
2017,PA0314,1700
2017,IL0073,19620
2017,WI0350,24000
2017,IL0010,1800
2017,TX0701,24000
2017,MA0336,6900
2017,MA0181,25000
2017,PA0429,9600
2017,NJ0238,26396
2017,TX0368,3600
2017,MA0016,33000
2017,IL8007,2900
2017,ND0054,602
2017,MA0059,1200
2017,IN0124,10500
2017,NY0089,12000
2017,TX0144,10000
2017,NH0029,19800
2017,WV0099,3336
2017,KS0220,13735
2017,SD0024,1344
2017,MA0289,5850
2017,UT0006,12000
2017,SD0115,1790
2017,NC0017,15132
2017,TX0416,53030
2017,IN0221,20214
2017,MI0260,3700
2017,CT0133,13000
2017,NC0071,63305
2017,PA0217,5591
2017,NY0405,5714
2017,MI0111,82166
2017,WI0258,21434
2017,NE0039,2600
2017,MA0021,12900
2017,KS0284,-3
2017,NY0404,5280
2017,MA0359,1298
2017,MI0126,3562
2017,IL0190,34812
2017,PA0375,1474
2017,CA0199,368820
2017,NE0013,440
2017,NJ0111,23594
2017,WV0054,4200
2017,MI0324,5300
2017,AL0108,382196
2017,ID0083,5420
2017,ND0018,44080
2017,IN0088,36000
2017,ME0153,970
2017,IN0133,5500
2017,NY0323,2400
2017,OK0095,4485
2017,CO0132,35700
2017,IL0359,4500
2017,WA0026,6740
2017,PA0107,9160
2017,IL0401,1739
2017,MA0038,5700
2017,PA0394,5225
2017,IL0114,32500
2017,NY0792,4400
2017,ME0102,1850
2017,PA0347,15850
2017,NY0716,3900
2017,MI0285,2538
2017,NH0114,2484
2017,VT0009,2400
2017,ME0204,1200
2017,MN0041,1173346
2017,OH0075,31995
2017,IL0557,28500
2017,ID0057,3744
2017,AZ0086,20000
2017,MI0269,24000
2017,MA0235,7000
2017,AZ0164,4982
2017,ME0285,429
2017,NE0242,2100
2017,NY0622,2650
2017,IL0103,3610
2017,KS0034,1890
2017,WV0038,5500
2017,CO0004,13153
2017,ME0187,12000
2017,WI0087,4160
2017,AR0050,21800
2017,OK0061,3125
2017,AK0091,-3
2017,SD0127,671
2017,SD0021,2808
2017,TX0467,2250
2017,IA0580,2755
2017,IL0529,2500
2017,PA0248,2374
2017,KY0078,9575
2017,NE0180,7000
2017,OK0119,2400
2017,IA0381,3600
2017,PA0390,2412
2017,KS0130,33000
2017,SD0074,2200
2017,PA0365,1200
2017,AL0252,1000
2017,ME0217,2540
2017,TN0050,3660
2017,NH0143,2000
2017,TX0124,10830
2017,IL0342,2474
2017,NE0166,1500
2017,NE0055,2652
2017,WI0405,2451
2017,IL0022,2200
2017,NE9038,1400
2017,NJ0170,43086
2017,MI0377,72900
2017,WI0110,4000
2017,MN0107,35093
2017,IL0226,2194
2017,IL0340,1500
2017,NE0087,15000
2017,MN0096,1736
2017,MI0068,8312
2017,AL0119,10508
2017,NY0505,2040
2017,MA0277,13500
2017,IN0022,54500
2017,AL0209,19976
2017,TX0664,16000
2017,TX0043,7140
2017,IL0057,5592
2017,MO0174,12220
2017,PA0384,4380
2017,KS0202,6000
2017,IA0400,7800
2017,NH0095,6782
2017,LA0027,89315
2017,KS0018,768
2017,FL0019,73664
2017,VT0078,420
2017,NY0573,7800
2017,SC0024,32333
2017,MI0205,2200
2017,AR0009,49716
2017,PA0293,12680
2017,CO0060,220907
2017,KS0172,664
2017,ID0067,9544
2017,NE0149,16794
2017,AZ0113,5306
2017,IA0531,1460
2017,KY0113,27309
2017,IA0450,4704
2017,WI0174,6600
2017,PA0066,9282
2017,WV0034,2752
2017,MT0054,2800
2017,NH0189,7100
2017,IA0278,2400
2017,AL0005,1500
2017,MI0204,3900
2017,ME0067,726
2017,WY0006,14026
2017,VT0189,2640
2017,VA0023,22500
2017,CT0185,21450
2017,AL0111,6980
2017,WA0004,2220
2017,TN8056,5456
2017,NE0027,1600
2017,OR0062,13500
2017,NY0312,1500
2017,NM0009,5340
2017,WV0088,10500
2017,WA0028,4230
2017,ID0103,3500
2017,PA0417,8402
2017,NE0132,1547
2017,IL0363,18860
2017,IA0583,1208
2017,MI0117,2160
2017,NE0147,4000
2017,PA0265,7000
2017,OK0117,2500
2017,CT0049,-1
2017,IA0494,14980
2017,NY0679,25950
2017,TX0522,2000
2017,IL0593,7401
2017,WV0068,12000
2017,RI0003,24900
2017,ME0215,3800
2017,MT0027,6000
2017,MN0122,17400
2017,TX0534,4000
2017,IA0505,3600
2017,IN0159,28080
2017,CO0066,3200
2017,NJ0191,6330
2017,MA0319,4500
2017,IA0559,5200
2017,OR0137,2780
2017,IA0521,2880
2017,PA0287,7378
2017,AL0121,19980
2017,LA0044,51408
2017,AK0058,1360
2017,NY9005,3636
2017,OH0196,21270
2017,IA0441,1232
2017,LA0033,34842
2017,CA0121,105603
2017,MA0215,12058
2017,NY0450,10230
2017,NY0794,61878
2017,MO0019,7000
2017,MT0057,2750
2017,IN0077,14000
2017,MA0230,1320
2017,KY0029,8000
2017,NY0356,13000
2017,IL0286,24500
2017,IL0334,10000
2017,IA0127,1779
2017,WA0052,33000
2017,TN0038,25975
2017,MA0114,11000
2017,TX0401,6300
2017,AK0067,9920
2017,PA0450,8241
2017,NE0074,1800
2017,VA0071,32760
2017,LA0016,25300
2017,WA0055,57757
2017,PA0025,7500
2017,CT0168,25000
2017,MS0026,32360
2017,MI0106,6450
2017,OR0027,40276
2017,GA0001,81239
2017,OK0098,2486
2017,MI0278,14400
2017,MN0145,59634
2017,NY0347,16440
2017,IA0261,1406
2017,MA0062,7658
2017,VT0184,900
2017,MO0047,6000
2017,IA0530,2100
2017,TN0078,4598
2017,NH0079,2750
2017,NM0060,2200
2017,IN0152,2430
2017,NJ0162,3392
2017,KS0273,10249
2017,TN0042,2150
2017,MI0410,10400
2017,TX0470,5200
2017,ID0088,2160
2017,WI0027,18868
2017,OH0143,10000
2017,OR0049,3780
2017,KY0015,5728
2017,NJ0028,47500
2017,TX0198,5500
2017,MI0360,10272
2017,GA0032,54919
2017,NY0155,1500
2017,CT0190,1100
2017,GA0042,144690
2017,IA0504,3840
2017,PA0363,1296
2017,MD0002,240237
2017,TX0353,882
2017,PA0043,17000
2017,NY0063,17000
2017,CO0065,29000
2017,CO9016,3163
2017,IL0548,4000
2017,NH0175,500
2017,TX0040,14549
2017,IA0002,12000
2017,IL0436,12000
2017,MN0124,1158
2017,TX0446,5400
2017,TX0061,4561
2017,NE0015,6875
2017,NY0369,15786
2017,VT0180,180
2017,NM0048,3581
2017,NY9014,3894
2017,KY0031,223330
2017,NC0109,12700
2017,OR0046,26879
2017,GA0060,75600
2017,IL0167,5000
2017,WI0282,1580
2017,WI0392,7300
2017,NY0377,27500
2017,KS0101,9500
2017,IA0499,1450
2017,IN0184,24000
2017,PA0301,59000
2017,AL0141,4635
2017,AL0116,9324
2017,PA0468,2984
2017,NY0569,10015
2017,IA0023,7650
2017,NY0077,1758
2017,KS0175,600
2017,TN8047,840
2017,ME0226,17000
2017,KS0230,713
2017,NJ0234,28964
2017,MI0274,20250
2017,WA0073,1568
2017,WY0003,67857
2017,IA0349,900
2017,OH0035,18811
2017,OH0059,25520
2017,OK0123,1000
2017,AR0068,-1
2017,TX0738,4698
2017,OK0043,13545
2017,CT0162,17600
2017,IA0264,432
2017,WI0167,5400
2017,VA0025,8000
2017,AR0027,14150
2017,AK0046,990
2017,OH0002,473492
2017,GA0064,24000
2017,CT0098,61882
2017,KS0149,2400
2017,IA0065,30000
2017,WV0040,30442
2017,ME0288,2745
2017,NH0096,3016
2017,MA9021,4000
2017,DE0028,4980
2017,LA0046,69246
2017,WI0001,6000
2017,CT0064,16577
2017,TX0573,5000
2017,IL0183,12500
2017,WA0039,11627
2017,VA0082,218308
2017,IN0173,11447
2017,IL0276,12397
2017,IA0412,2800
2017,IL0481,4226
2017,IL0302,3812
2017,AZ0033,113630
2017,NJ0002,0
2017,CT0086,38502
2017,NY0006,7600
2017,MS0010,14379
2017,TX0372,6000
2017,CA0108,11230
2017,MO0228,840
2017,OH0030,10006
2017,OR0105,2376
2017,TX0115,1600
2017,NJ0036,18500
2017,NH0015,894
2017,PA0072,1375
2017,IL0084,3416
2017,IL0687,7960
2017,OK0049,3845
2017,IA0325,9600
2017,NY0070,3072
2017,NY0750,24865
2017,IA0379,1780
2017,NM0046,4500
2017,PA0140,2208
2017,WV0057,2000
2017,IN0202,15427
2017,NY0391,1296
2017,NE0158,20178
2017,MI9023,1000
2017,SD0111,2400
2017,OK0013,2500
2017,NY0179,5900
2017,TX0078,1754
2017,MA0261,24000
2017,MA0131,2850
2017,AZ0040,9428
2017,IL0394,6900
2017,IL0247,7700
2017,NJ0136,0
2017,SD0027,1440
2017,CO0111,3500
2017,MI0236,15000
2017,CO9017,1500
2017,IL0542,7625
2017,VT0158,450
2017,TX0142,29285
2017,OH0063,291892
2017,PA0003,3780
2017,IL0206,3912
2017,IL0333,1296
2017,NY0188,5800
2017,WI0047,1008
2017,NY0529,15650
2017,LA0012,13604
2017,ME0081,17000
2017,KS0035,4986
2017,IL0221,31000
2017,PA0352,1902
2017,NJ0166,55000
2017,ND0086,5000
2017,NY0084,2250
2017,GA0033,44701
2017,KS0030,3625
2017,VA0070,112208
2017,MI0376,1738
2017,PA0257,2960
2017,NE0246,6950
2017,SD0025,4200
2017,CA0200,16000
2017,OK0042,19000
2017,NJ0268,17000
2017,ND0052,3600
2017,NY0730,19000
2017,MN0088,3500
2017,NY0721,905
2017,CT0131,7000
2017,IN0097,6751
2017,AK0003,3041
2017,CT0183,12500
2017,NH0196,1375
2017,OK0114,2340
2017,IA0556,1184
2017,OR0069,97148
2017,TX0716,1000
2017,WI0134,7360
2017,TN0075,15583
2017,MI0406,37200
2017,IN0170,11562
2017,OR0033,19345
2017,KS0070,1044
2017,ID0063,16000
2017,KS8010,609
2017,WI0331,1224
2017,MA0150,10536
2017,ME0035,2500
2017,IA0489,4200
2017,TX0167,2160
2017,CA0133,63969
2017,NJ0119,32493
2017,ME0308,936
2017,SD0140,722
2017,AZ0184,900
2017,OK0001,35670
2017,CT0055,76000
2017,KS0111,2420
